time;X;Y;Z;Total
6,013129;0,0228;0,0660;0,8932;0,896
6,015422;0,0198;0,0695;0,8983;0,901
6,018010;0,0208;0,0734;0,9024;0,906
6,020506;0,0213;0,0753;0,9070;0,910
6,022870;0,0254;0,0767;0,9168;0,920
6,025406;0,0252;0,0819;0,9170;0,921
6,028025;0,0326;0,0844;0,9230;0,927
6,031402;0,0313;0,0839;0,9310;0,935
6,032922;0,0375;0,0848;0,9405;0,945
6,035733;0,0364;0,0883;0,9496;0,954
6,038090;0,0375;0,0883;0,9520;0,957
6,040669;0,0377;0,0872;0,9564;0,961
6,043086;0,0399;0,0907;0,9657;0,971
6,045960;0,0391;0,0902;0,9718;0,977
6,048600;0,0352;0,0902;0,9711;0,976
6,051401;0,0335;0,0912;0,9706;0,975
6,053175;0,0282;0,0916;0,9724;0,977
6,056122;0,0245;0,0937;0,9733;0,978
6,058622;0,0235;0,0944;0,9745;0,979
6,060867;0,0171;0,0970;0,9726;0,978
6,063262;0,0149;0,1000;0,9726;0,978
6,065900;0,0124;0,1021;0,9724;0,978
6,068348;0,0103;0,0997;0,9706;0,976
6,071533;0,0128;0,0988;0,9699;0,975
6,073411;0,0098;0,1014;0,9699;0,975
6,075925;0,0071;0,0990;0,9675;0,973
6,078491;0,0103;0,0990;0,9631;0,968
6,085732;0,0093;0,0988;0,9631;0,968
6,086565;0,0110;0,0993;0,9594;0,965
6,087003;0,0135;0,0975;0,9577;0,963
6,088518;0,0164;0,0941;0,9569;0,962
6,097412;0,0193;0,0912;0,9520;0,957
6,098139;0,0191;0,0907;0,9501;0,955
6,098420;0,0181;0,0934;0,9520;0,957
6,098664;0,0208;0,0902;0,9482;0,953
6,101610;0,0215;0,0916;0,9503;0,955
6,103538;0,0201;0,0921;0,9525;0,957
6,106156;0,0186;0,0951;0,9533;0,958
6,108721;0,0198;0,0932;0,9543;0,959
6,111316;0,0215;0,0924;0,9531;0,958
6,114194;0,0171;0,0934;0,9535;0,958
6,117129;0,0189;0,0941;0,9515;0,956
6,118755;0,0176;0,0929;0,9552;0,960
6,121173;0,0164;0,0946;0,9584;0,963
6,123962;0,0149;0,0956;0,9554;0,960
6,126382;0,0103;0,0963;0,9601;0,965
6,128904;0,0120;0,0958;0,9579;0,963
6,131586;0,0112;0,0951;0,9596;0,964
6,133711;0,0093;0,0951;0,9596;0,964
6,136566;0,0103;0,0975;0,9638;0,969
6,138987;0,0115;0,0968;0,9652;0,970
6,141483;0,0115;0,0978;0,9664;0,971
6,143996;0,0110;0,0965;0,9699;0,975
6,146404;0,0122;0,0965;0,9692;0,974
6,149358;0,0120;0,0986;0,9767;0,982
6,152178;0,0145;0,0975;0,9797;0,985
6,154064;0,0135;0,0981;0,9857;0,991
6,156467;0,0130;0,0983;0,9923;0,997
6,159501;0,0135;0,0993;0,9983;1,003
6,161657;0,0140;0,1009;1,0046;1,010
6,164396;0,0149;0,1000;1,0070;1,012
6,166836;0,0166;0,1032;1,0160;1,021
6,169268;0,0152;0,1019;1,0200;1,025
6,173581;0,0122;0,0997;1,0197;1,025
6,174577;0,0091;0,1000;1,0212;1,026
6,176915;0,0023;0,1002;1,0258;1,031
6,179250;0,0037;0,1012;1,0241;1,029
6,185722;-0,0031;0,1037;1,0258;1,031
6,186407;-0,0136;0,1068;1,0275;1,033
6,186772;-0,0211;0,1122;1,0261;1,032
6,189886;-0,0255;0,1171;1,0239;1,031
6,193008;-0,0307;0,1212;1,0290;1,037
6,195958;-0,0392;0,1219;1,0310;1,039
6,197255;-0,0432;0,1244;1,0337;1,042
6,199614;-0,0424;0,1237;1,0370;1,045
6,201962;-0,0453;0,1261;1,0395;1,048
6,204734;-0,0463;0,1279;1,0417;1,051
6,207452;-0,0427;0,1242;1,0410;1,049
6,210214;-0,0483;0,1224;1,0415;1,050
6,212039;-0,0460;0,1230;1,0428;1,051
6,215172;-0,0478;0,1252;1,0468;1,055
6,217900;-0,0470;0,1291;1,0488;1,058
6,219522;-0,0512;0,1286;1,0505;1,060
6,222243;-0,0505;0,1320;1,0535;1,063
6,224937;-0,0521;0,1364;1,0530;1,063
6,227650;-0,0551;0,1403;1,0524;1,063
6,230206;-0,0561;0,1433;1,0520;1,063
6,233017;-0,0529;0,1498;1,0500;1,062
6,234779;-0,0502;0,1510;1,0439;1,056
6,237602;-0,0463;0,1491;1,0349;1,047
6,240082;-0,0412;0,1482;1,0307;1,042
6,242246;-0,0363;0,1518;1,0207;1,033
6,245290;-0,0380;0,1526;1,0109;1,023
6,247563;-0,0334;0,1498;0,9995;1,011
6,250478;-0,0336;0,1535;0,9865;0,999
6,252339;-0,0326;0,1584;0,9762;0,990
6,254950;-0,0287;0,1582;0,9554;0,969
6,257406;-0,0311;0,1601;0,9457;0,960
6,260177;-0,0323;0,1611;0,9391;0,953
6,262540;-0,0272;0,1626;0,9222;0,937
6,265186;-0,0274;0,1628;0,9151;0,930
6,268799;-0,0270;0,1674;0,9046;0,920
6,270626;-0,0321;0,1701;0,9002;0,917
6,272673;-0,0272;0,1716;0,8934;0,910
6,275287;-0,0287;0,1652;0,8904;0,906
6,277432;-0,0265;0,1640;0,8863;0,902
6,280599;-0,0216;0,1667;0,8802;0,896
6,284080;-0,0209;0,1662;0,8797;0,896
6,285223;-0,0238;0,1640;0,8711;0,887
6,288261;-0,0302;0,1582;0,8638;0,879
6,290825;-0,0290;0,1587;0,8565;0,872
6,296920;-0,0326;0,1587;0,8504;0,866
6,297636;-0,0355;0,1567;0,8494;0,864
6,297921;-0,0409;0,1557;0,8511;0,866
6,300902;-0,0505;0,1550;0,8504;0,866
6,303093;-0,0519;0,1533;0,8457;0,861
6,306449;-0,0574;0,1518;0,8428;0,858
6,307960;-0,0651;0,1498;0,8462;0,862
6,312215;-0,0737;0,1464;0,8462;0,862
6,312902;-0,0730;0,1466;0,8487;0,864
6,315399;-0,0796;0,1454;0,8501;0,866
6,318028;-0,0859;0,1413;0,8618;0,878
6,320512;-0,0912;0,1393;0,8734;0,889
6,323128;-0,0954;0,1389;0,8819;0,898
6,325492;-0,0989;0,1364;0,8951;0,911
6,328809;-0,1033;0,1345;0,9056;0,921
6,331703;-0,1084;0,1369;0,9183;0,935
6,333463;-0,1066;0,1357;0,9330;0,949
6,335771;-0,1113;0,1342;0,9440;0,960
6,338207;-0,1145;0,1347;0,9545;0,971
6,341405;-0,1115;0,1335;0,9648;0,980
6,343250;-0,1094;0,1305;0,9774;0,992
6,345804;-0,1128;0,1284;0,9855;1,000
6,349113;-0,1122;0,1277;0,9970;1,011
6,351504;-0,1089;0,1277;1,0021;1,016
6,353355;-0,1054;0,1237;1,0029;1,016
6,355829;-0,1084;0,1224;1,0021;1,015
6,358555;-0,1079;0,1249;1,0024;1,016
6,361228;-0,1087;0,1281;0,9983;1,012
6,363649;-0,1074;0,1340;0,9985;1,013
6,366088;-0,1087;0,1354;0,9926;1,008
6,368770;-0,1042;0,1364;0,9880;1,003
6,371658;-0,1052;0,1398;0,9829;0,998
6,373591;-0,1026;0,1403;0,9813;0,997
6,376174;-0,0986;0,1447;0,9787;0,994
6,378642;-0,0908;0,1486;0,9780;0,993
6,381765;-0,0886;0,1508;0,9748;0,990
6,385276;-0,0822;0,1520;0,9738;0,989
6,386287;-0,0784;0,1515;0,9738;0,989
6,388664;-0,0747;0,1543;0,9776;0,993
6,391333;-0,0681;0,1555;0,9818;0,996
6,397190;-0,0632;0,1510;0,9853;0,999
6,397871;-0,0632;0,1535;0,9921;1,006
6,402176;-0,0607;0,1559;1,0029;1,017
6,402626;-0,0593;0,1557;1,0112;1,025
6,403996;-0,0634;0,1547;1,0224;1,036
6,406562;-0,0668;0,1528;1,0383;1,052
6,409066;-0,0712;0,1498;1,0491;1,062
6,411603;-0,0739;0,1489;1,0601;1,073
6,413773;-0,0815;0,1508;1,0728;1,086
6,416618;-0,0898;0,1471;1,0952;1,109
6,419140;-0,0940;0,1452;1,1087;1,122
6,421564;-0,1006;0,1384;1,1178;1,131
6,424435;-0,1069;0,1369;1,1290;1,142
6,426677;-0,1145;0,1359;1,1444;1,158
6,429560;-0,1213;0,1310;1,1449;1,159
6,432496;-0,1280;0,1273;1,1514;1,166
6,434253;-0,1365;0,1249;1,1595;1,174
6,437509;-0,1470;0,1205;1,1676;1,183
6,439361;-0,1529;0,1217;1,1761;1,192
6,441676;-0,1555;0,1228;1,1847;1,201
6,444128;-0,1653;0,1168;1,1901;1,207
6,446827;-0,1646;0,1130;1,1910;1,208
6,450141;-0,1660;0,1142;1,1920;1,209
6,452438;-0,1700;0,1171;1,1896;1,207
6,454298;-0,1716;0,1137;1,1884;1,206
6,457190;-0,1729;0,1144;1,1886;1,207
6,459557;-0,1700;0,1166;1,1842;1,202
6,462006;-0,1690;0,1184;1,1822;1,200
6,464508;-0,1719;0,1198;1,1742;1,193
6,467272;-0,1719;0,1210;1,1654;1,184
6,469841;-0,1702;0,1277;1,1598;1,179
6,472749;-0,1700;0,1286;1,1486;1,168
6,474762;-0,1688;0,1308;1,1405;1,160
6,477092;-0,1646;0,1357;1,1297;1,150
6,479490;-0,1611;0,1347;1,1202;1,140
6,481927;-0,1575;0,1415;1,1092;1,129
6,485187;-0,1539;0,1459;1,0945;1,115
6,487085;-0,1523;0,1491;1,0869;1,108
6,490157;-0,1487;0,1520;1,0796;1,100
6,492102;-0,1385;0,1569;1,0666;1,087
6,498480;-0,1367;0,1599;1,0566;1,077
6,499202;-0,1320;0,1611;1,0476;1,068
6,500744;-0,1275;0,1655;1,0373;1,058
6,502006;-0,1252;0,1643;1,0300;1,051
6,505039;-0,1213;0,1684;1,0197;1,041
6,508560;-0,1189;0,1699;1,0178;1,039
6,510150;-0,1208;0,1725;1,0073;1,029
6,513046;-0,1189;0,1729;1,0063;1,028
6,514950;-0,1177;0,1769;1,0046;1,027
6,517858;-0,1145;0,1780;0,9934;1,016
6,519855;-0,1171;0,1748;0,9926;1,015
6,522355;-0,1201;0,1774;0,9943;1,017
6,524926;-0,1204;0,1774;0,9941;1,017
6,527484;-0,1194;0,1774;0,9955;1,018
6,531211;-0,1243;0,1778;0,9953;1,019
6,532334;-0,1231;0,1767;0,9995;1,022
6,535605;-0,1301;0,1760;0,9960;1,020
6,537487;-0,1299;0,1787;0,9975;1,022
6,541447;-0,1336;0,1748;0,9955;1,020
6,542774;-0,1382;0,1701;0,9890;1,013
6,545243;-0,1406;0,1711;0,9874;1,012
6,548573;-0,1431;0,1694;0,9878;1,012
6,550906;-0,1485;0,1694;0,9846;1,010
6,552931;-0,1526;0,1652;0,9836;1,009
6,555197;-0,1521;0,1650;0,9825;1,008
6,557667;-0,1541;0,1682;0,9789;1,005
6,560210;-0,1592;0,1640;0,9718;0,998
6,562886;-0,1575;0,1645;0,9692;0,996
6,565549;-0,1583;0,1591;0,9611;0,987
6,568629;-0,1604;0,1608;0,9525;0,979
6,570345;-0,1624;0,1611;0,9538;0,981
6,578899;-0,1609;0,1631;0,9471;0,974
6,580053;-0,1590;0,1613;0,9430;0,970
6,580382;-0,1590;0,1601;0,9405;0,967
6,580587;-0,1602;0,1636;0,9366;0,964
6,582904;-0,1607;0,1599;0,9300;0,957
6,588230;-0,1558;0,1591;0,9276;0,954
6,588774;-0,1541;0,1613;0,9256;0,952
6,593768;-0,1514;0,1575;0,9166;0,942
6,594110;-0,1514;0,1580;0,9088;0,935
6,598358;-0,1497;0,1591;0,9056;0,932
6,599112;-0,1514;0,1547;0,9049;0,930
6,600751;-0,1516;0,1575;0,8981;0,924
6,603086;-0,1506;0,1567;0,8970;0,923
6,605454;-0,1514;0,1587;0,8981;0,924
6,608169;-0,1497;0,1594;0,8993;0,925
6,611820;-0,1502;0,1603;0,9024;0,929
6,613101;-0,1509;0,1596;0,9026;0,929
6,615529;-0,1551;0,1571;0,9068;0,933
6,618526;-0,1555;0,1569;0,9081;0,935
6,620813;-0,1523;0,1545;0,9163;0,942
6,623974;-0,1558;0,1469;0,9176;0,942
6,625615;-0,1611;0,1459;0,9240;0,949
6,628390;-0,1580;0,1425;0,9305;0,955
6,632454;-0,1611;0,1354;0,9393;0,963
6,633255;-0,1658;0,1379;0,9413;0,966
6,636146;-0,1678;0,1393;0,9486;0,973
6,638326;-0,1727;0,1324;0,9513;0,976
6,641250;-0,1716;0,1289;0,9543;0,978
6,644569;-0,1765;0,1264;0,9552;0,980
6,646108;-0,1832;0,1277;0,9584;0,984
6,649147;-0,1837;0,1242;0,9611;0,986
6,651481;-0,1856;0,1212;0,9589;0,984
6,654500;-0,1898;0,1186;0,9645;0,990
6,656752;-0,1891;0,1156;0,9587;0,984
6,658599;-0,1875;0,1156;0,9582;0,983
6,661286;-0,1832;0,1107;0,9594;0,983
6,666089;-0,1809;0,1079;0,9574;0,980
6,666789;-0,1812;0,1058;0,9547;0,977
6,669090;-0,1783;0,1000;0,9571;0,979
6,671636;-0,1734;0,1024;0,9525;0,974
6,674332;-0,1749;0,0990;0,9473;0,968
6,676653;-0,1676;0,0986;0,9482;0,968
6,679612;-0,1676;0,0956;0,9476;0,967
6,681259;-0,1668;0,0983;0,9482;0,968
6,683917;-0,1595;0,0988;0,9535;0,972
6,686366;-0,1541;0,1007;0,9562;0,974
6,688714;-0,1536;0,1000;0,9538;0,971
6,691297;-0,1497;0,0956;0,9562;0,973
6,693723;-0,1438;0,0981;0,9618;0,977
6,700082;-0,1382;0,0973;0,9618;0,977
6,700699;-0,1367;0,0949;0,9596;0,974
6,701370;-0,1348;0,0937;0,9657;0,980
6,703990;-0,1338;0,0946;0,9671;0,981
6,706861;-0,1294;0,0921;0,9724;0,985
6,709032;-0,1294;0,0916;0,9797;0,992
6,711609;-0,1320;0,0916;0,9787;0,992
6,714013;-0,1306;0,0885;0,9816;0,994
6,716562;-0,1304;0,0878;0,9829;0,995
6,719785;-0,1301;0,0844;0,9831;0,995
6,721646;-0,1311;0,0836;0,9789;0,991
6,724171;-0,1324;0,0829;0,9806;0,993
6,726593;-0,1316;0,0785;0,9787;0,991
6,729286;-0,1289;0,0773;0,9776;0,989
6,731753;-0,1297;0,0763;0,9776;0,989
6,734288;-0,1294;0,0741;0,9769;0,988
6,736740;-0,1306;0,0785;0,9806;0,992
6,739158;-0,1289;0,0804;0,9760;0,988
6,741924;-0,1252;0,0834;0,9782;0,990
6,744349;-0,1228;0,0876;0,9806;0,992
6,747053;-0,1228;0,0858;0,9857;0,997
6,750026;-0,1204;0,0907;0,9921;1,004
6,751875;-0,1150;0,0924;0,9941;1,005
6,754797;-0,1066;0,0953;0,9987;1,009
6,757032;-0,1020;0,0944;1,0048;1,014
6,759502;-0,0942;0,0981;1,0076;1,017
6,761912;-0,0866;0,0956;1,0125;1,021
6,764661;-0,0766;0,0983;1,0237;1,031
6,767623;-0,0707;0,1027;1,0300;1,038
6,769443;-0,0619;0,1091;1,0419;1,049
6,771873;-0,0617;0,1142;1,0579;1,066
6,776123;-0,0544;0,1205;1,0671;1,075
6,777484;-0,0473;0,1261;1,0811;1,089
6,779579;-0,0375;0,1305;1,0948;1,103
6,781965;-0,0287;0,1345;1,1011;1,110
6,784600;-0,0185;0,1342;1,1080;1,116
6,787299;-0,0138;0,1379;1,1178;1,126
6,790302;-0,0089;0,1435;1,1370;1,146
6,792311;-0,0018;0,1466;1,1517;1,161
6,794640;0,0019;0,1471;1,1671;1,176
6,797439;0,0061;0,1540;1,1840;1,194
6,801458;0,0164;0,1594;1,2003;1,211
6,802246;0,0203;0,1613;1,2115;1,222
6,804880;0,0259;0,1633;1,2253;1,236
6,807412;0,0323;0,1655;1,2360;1,247
6,810250;0,0415;0,1669;1,2453;1,257
6,812266;0,0460;0,1643;1,2504;1,262
6,814808;0,0550;0,1594;1,2544;1,266
6,817593;0,0604;0,1582;1,2570;1,268
6,820406;0,0618;0,1557;1,2541;1,265
6,822572;0,0660;0,1528;1,2490;1,260
6,825086;0,0643;0,1520;1,2443;1,255
6,827629;0,0699;0,1501;1,2424;1,253
6,830259;0,0690;0,1503;1,2313;1,242
6,832852;0,0653;0,1445;1,2164;1,227
6,835105;0,0587;0,1440;1,2059;1,216
6,837769;0,0587;0,1450;1,1962;1,206
6,840060;0,0531;0,1474;1,1864;1,197
6,842733;0,0455;0,1445;1,1728;1,182
6,845226;0,0426;0,1469;1,1642;1,174
6,847838;0,0371;0,1506;1,1532;1,164
6,850325;0,0282;0,1533;1,1461;1,157
6,852742;0,0247;0,1508;1,1390;1,149
6,855713;0,0250;0,1508;1,1302;1,140
6,858061;0,0205;0,1528;1,1267;1,137
6,860974;0,0201;0,1503;1,1167;1,127
6,862914;0,0171;0,1459;1,1106;1,120
6,865422;0,0181;0,1479;1,1016;1,112
6,868361;0,0168;0,1422;1,0899;1,099
6,871314;0,0117;0,1408;1,0818;1,091
6,872870;0,0100;0,1408;1,0706;1,080
6,875444;0,0100;0,1403;1,0593;1,069
6,878758;0,0088;0,1386;1,0493;1,058
6,881165;0,0093;0,1366;1,0398;1,049
6,883078;0,0088;0,1357;1,0295;1,038
6,885513;0,0059;0,1340;1,0148;1,024
6,890468;0,0071;0,1340;1,0021;1,011
6,891311;0,0068;0,1352;0,9929;1,002
6,893992;0,0115;0,1315;0,9825;0,991
6,895618;0,0130;0,1303;0,9731;0,982
6,898464;0,0152;0,1286;0,9606;0,969
6,900747;0,0164;0,1300;0,9543;0,963
6,903210;0,0142;0,1324;0,9469;0,956
6,905706;0,0181;0,1379;0,9413;0,952
6,908297;0,0164;0,1420;0,9354;0,946
6,911606;0,0191;0,1466;0,9328;0,944
6,913294;0,0235;0,1494;0,9293;0,942
6,915928;0,0259;0,1528;0,9281;0,941
6,918350;0,0298;0,1559;0,9266;0,940
6,921276;0,0382;0,1608;0,9305;0,945
6,923468;0,0438;0,1645;0,9308;0,946
6,926089;0,0489;0,1680;0,9396;0,956
6,928510;0,0531;0,1743;0,9442;0,962
6,931403;0,0599;0,1772;0,9484;0,967
6,933523;0,0621;0,1831;0,9566;0,976
6,936254;0,0662;0,1897;0,9677;0,988
6,938644;0,0716;0,1934;0,9762;0,998
6,941055;0,0751;0,1914;0,9848;1,006
6,943754;0,0811;0,1948;0,9980;1,020
6,946089;0,0855;0,1978;1,0053;1,028
6,948772;0,0867;0,1970;1,0121;1,035
6,950998;0,0876;0,1983;1,0139;1,037
6,953626;0,0863;0,1976;1,0172;1,040
6,956655;0,0855;0,1990;1,0217;1,044
6,958886;0,0827;0,1978;1,0234;1,046
6,961274;0,0783;0,1973;1,0230;1,045
6,963811;0,0751;0,1970;1,0241;1,046
6,966329;0,0682;0,1939;1,0232;1,044
6,968819;0,0634;0,1918;1,0251;1,045
6,971895;0,0569;0,1878;1,0232;1,042
6,973819;0,0492;0,1880;1,0176;1,036
6,977231;0,0467;0,1843;1,0132;1,031
6,979287;0,0431;0,1882;1,0092;1,027
6,981466;0,0387;0,1855;1,0044;1,022
6,984090;0,0357;0,1811;0,9983;1,015
6,986348;0,0335;0,1799;0,9955;1,012
6,989254;0,0298;0,1829;0,9948;1,012
6,991457;0,0294;0,1801;0,9918;1,008
6,994087;0,0291;0,1801;0,9941;1,011
6,996601;0,0340;0,1767;0,9874;1,004
7,000886;0,0355;0,1767;0,9846;1,001
7,001785;0,0357;0,1745;0,9880;1,004
7,004217;0,0382;0,1748;0,9823;0,999
7,006649;0,0401;0,1733;0,9782;0,994
7,010542;0,0436;0,1750;0,9762;0,993
7,011889;0,0467;0,1748;0,9762;0,993
7,015101;0,0506;0,1745;0,9757;0,992
7,016628;0,0533;0,1741;0,9733;0,990
7,019398;0,0560;0,1792;0,9752;0,993
7,022565;0,0562;0,1838;0,9729;0,992
7,024361;0,0592;0,1885;0,9716;0,992
7,026667;0,0641;0,1878;0,9780;0,998
7,030195;0,0672;0,1948;0,9797;1,001
7,032041;0,0727;0,1941;0,9780;1,000
7,034359;0,0783;0,1941;0,9813;1,003
7,036983;0,0799;0,1941;0,9825;1,005
7,039512;0,0844;0,1948;0,9825;1,005
7,041899;0,0848;0,1924;0,9825;1,005
7,044514;0,0912;0,1934;0,9848;1,008
7,047203;0,0929;0,1929;0,9836;1,007
7,049739;0,0941;0,1892;0,9848;1,007
7,051989;0,0978;0,1875;0,9789;1,001
7,054619;0,0985;0,1892;0,9716;0,995
7,057949;0,0941;0,1834;0,9694;0,991
7,059869;0,0921;0,1816;0,9652;0,986
7,062446;0,0914;0,1836;0,9633;0,985
7,064860;0,0839;0,1831;0,9587;0,980
7,067728;0,0783;0,1813;0,9484;0,969
7,070484;0,0804;0,1843;0,9440;0,965
7,072301;0,0762;0,1806;0,9371;0,957
7,074889;0,0704;0,1843;0,9317;0,952
7,077934;0,0697;0,1797;0,9266;0,946
7,080356;0,0669;0,1801;0,9232;0,943
7,082571;0,0618;0,1772;0,9168;0,936
7,085144;0,0611;0,1787;0,9149;0,934
7,087516;0,0597;0,1787;0,9093;0,929
7,091380;0,0611;0,1809;0,9063;0,926
7,092534;0,0609;0,1772;0,9044;0,924
7,095177;0,0601;0,1804;0,9034;0,923
7,097454;0,0618;0,1850;0,9002;0,921
7,103478;0,0634;0,1862;0,8995;0,921
7,104184;0,0631;0,1906;0,8958;0,918
7,105162;0,0631;0,1899;0,8968;0,919
7,108013;0,0692;0,1927;0,8937;0,917
7,112878;0,0672;0,1946;0,8885;0,912
7,113648;0,0711;0,1958;0,8841;0,908
7,115097;0,0734;0,1953;0,8829;0,907
7,117568;0,0731;0,1951;0,8780;0,902
7,120172;0,0727;0,1973;0,8758;0,901
7,122851;0,0755;0,1929;0,8731;0,897
7,125226;0,0751;0,1924;0,8741;0,898
7,127620;0,0716;0,1951;0,8714;0,896
7,130646;0,0692;0,1965;0,8655;0,890
7,132755;0,0646;0,1929;0,8641;0,888
7,135535;0,0609;0,1924;0,8643;0,888
7,137778;0,0599;0,1902;0,8646;0,887
7,140405;0,0555;0,1880;0,8634;0,885
7,142866;0,0476;0,1843;0,8631;0,884
7,145574;0,0484;0,1816;0,8604;0,881
7,147869;0,0438;0,1799;0,8646;0,884
7,151445;0,0418;0,1743;0,8674;0,886
7,152829;0,0384;0,1701;0,8687;0,886
7,156336;0,0340;0,1676;0,8687;0,885
7,158269;0,0301;0,1652;0,8726;0,889
7,161182;0,0279;0,1620;0,8765;0,892
7,163063;0,0230;0,1620;0,8827;0,898
7,165560;0,0201;0,1643;0,8907;0,906
7,168233;0,0171;0,1599;0,9014;0,916
7,171387;0,0157;0,1631;0,9056;0,920
7,173339;0,0098;0,1608;0,9173;0,931
7,175571;0,0098;0,1613;0,9320;0,946
7,178618;0,0112;0,1584;0,9396;0,953
7,181098;0,0064;0,1589;0,9471;0,960
7,183326;0,0081;0,1582;0,9545;0,968
7,185890;0,0040;0,1545;0,9689;0,981
7,188371;0,0071;0,1513;0,9760;0,988
7,192064;0,0108;0,1526;0,9816;0,993
7,193280;0,0081;0,1508;0,9862;0,998
7,195989;0,0064;0,1486;0,9950;1,006
7,198265;0,0086;0,1503;1,0032;1,014
7,204365;0,0068;0,1457;1,0073;1,018
7,204939;0,0071;0,1415;1,0102;1,020
7,205862;0,0040;0,1466;1,0097;1,020
7,208561;0,0019;0,1457;1,0114;1,022
7,212731;0,0012;0,1469;1,0148;1,025
7,215990;-0,0006;0,1486;1,0144;1,025
7,216374;-0,0038;0,1464;1,0139;1,024
7,218373;-0,0043;0,1466;1,0146;1,025
7,220987;-0,0075;0,1447;1,0176;1,028
7,223899;-0,0052;0,1469;1,0165;1,027
7,226129;-0,0080;0,1462;1,0165;1,027
7,228710;-0,0080;0,1462;1,0121;1,023
7,231124;-0,0040;0,1440;1,0127;1,023
7,234193;0,0010;0,1410;1,0148;1,025
7,236599;0,0037;0,1435;1,0190;1,029
7,238754;0,0059;0,1428;1,0176;1,028
7,241302;0,0108;0,1442;1,0176;1,028
7,244236;0,0133;0,1484;1,0172;1,028
7,246412;0,0179;0,1440;1,0178;1,028
7,248844;0,0215;0,1508;1,0217;1,033
7,251465;0,0186;0,1515;1,0202;1,032
7,253780;0,0220;0,1543;1,0197;1,032
7,256771;0,0277;0,1571;1,0188;1,031
7,259034;0,0328;0,1538;1,0148;1,027
7,261426;0,0328;0,1531;1,0125;1,024
7,264132;0,0345;0,1538;1,0109;1,023
7,266585;0,0384;0,1552;1,0027;1,015
7,269196;0,0433;0,1515;1,0009;1,013
7,271698;0,0492;0,1508;0,9909;1,004
7,273946;0,0506;0,1518;0,9906;1,003
7,276576;0,0533;0,1462;0,9857;0,998
7,279544;0,0567;0,1413;0,9799;0,992
7,282092;0,0589;0,1359;0,9708;0,982
7,284156;0,0574;0,1349;0,9657;0,977
7,286781;0,0538;0,1322;0,9599;0,970
7,289273;0,0513;0,1273;0,9589;0,969
7,292350;0,0460;0,1298;0,9584;0,968
7,294334;0,0396;0,1273;0,9520;0,961
7,296930;0,0335;0,1240;0,9540;0,963
7,299307;0,0254;0,1264;0,9571;0,966
7,305366;0,0168;0,1252;0,9626;0,971
7,306097;0,0084;0,1223;0,9687;0,976
7,309171;0,0042;0,1200;0,9750;0,982
7,310680;-0,0011;0,1171;0,9818;0,989
7,312075;-0,0036;0,1102;0,9862;0,992
7,314574;-0,0129;0,1034;0,9897;0,995
7,316892;-0,0167;0,0963;0,9995;1,004
7,319577;-0,0182;0,0888;1,0027;1,007
7,322092;-0,0246;0,0846;1,0055;1,009
7,324963;-0,0297;0,0802;1,0085;1,012
7,327171;-0,0397;0,0765;1,0125;1,016
7,330209;-0,0412;0,0821;1,0226;1,027
7,332124;-0,0470;0,0795;1,0261;1,030
7,335296;-0,0495;0,0776;1,0286;1,033
7,337350;-0,0534;0,0804;1,0349;1,039
7,339708;-0,0588;0,0776;1,0381;1,043
7,343224;-0,0612;0,0823;1,0428;1,048
7,344647;-0,0644;0,0799;1,0484;1,053
7,347545;-0,0626;0,0816;1,0481;1,053
7,350337;-0,0673;0,0841;1,0510;1,057
7,352515;-0,0686;0,0816;1,0484;1,054
7,354913;-0,0695;0,0816;1,0540;1,059
7,358121;-0,0705;0,0823;1,0537;1,059
7,359983;-0,0688;0,0823;1,0523;1,058
7,362925;-0,0712;0,0860;1,0496;1,056
7,364821;-0,0693;0,0888;1,0463;1,052
7,367148;-0,0675;0,0934;1,0466;1,053
7,370096;-0,0679;0,0924;1,0422;1,049
7,372502;-0,0722;0,1009;1,0335;1,041
7,374940;-0,0703;0,1054;1,0265;1,034
7,377376;-0,0700;0,1039;1,0195;1,027
7,380177;-0,0705;0,1098;1,0188;1,027
7,382870;-0,0722;0,1166;1,0129;1,022
7,385261;-0,0717;0,1186;1,0073;1,017
7,387568;-0,0724;0,1235;0,9987;1,009
7,390217;-0,0756;0,1273;0,9906;1,002
7,392501;-0,0719;0,1296;0,9825;0,994
7,394927;-0,0712;0,1340;0,9773;0,989
7,397470;-0,0710;0,1337;0,9720;0,984
7,399697;-0,0715;0,1335;0,9720;0,984
7,404737;-0,0670;0,1361;0,9652;0,977
7,405226;-0,0695;0,1328;0,9589;0,971
7,407851;-0,0668;0,1364;0,9579;0,970
7,410405;-0,0691;0,1433;0,9611;0,974
7,412814;-0,0712;0,1435;0,9608;0,974
7,415462;-0,0707;0,1454;0,9626;0,976
7,417734;-0,0688;0,1477;0,9618;0,976
7,420452;-0,0679;0,1501;0,9613;0,975
7,422987;-0,0663;0,1464;0,9638;0,977
7,425424;-0,0598;0,1469;0,9680;0,981
7,427944;-0,0598;0,1498;0,9664;0,980
7,431273;-0,0500;0,1515;0,9680;0,981
7,432831;-0,0470;0,1457;0,9689;0,981
7,436333;-0,0436;0,1464;0,9726;0,984
7,438427;-0,0397;0,1466;0,9726;0,984
7,440845;-0,0302;0,1471;0,9745;0,986
7,445533;-0,0297;0,1447;0,9706;0,982
7,445981;-0,0265;0,1462;0,9708;0,982
7,448427;-0,0218;0,1430;0,9677;0,978
