dateTime,X,Y,Z
2023-02-07 15:45:16.869856,0.55,0.33,-6.45
2023-02-07 15:45:16.870606,0.54,0.31,-6.42
2023-02-07 15:45:16.892951,0.49,0.26,-6.50
2023-02-07 15:45:16.894602,0.50,0.28,-6.55
2023-02-07 15:45:16.919609,0.46,0.37,-6.52
2023-02-07 15:45:16.920286,0.49,0.47,-6.45
2023-02-07 15:45:16.933253,0.50,0.47,-6.41
2023-02-07 15:45:16.933955,0.50,0.45,-6.40
2023-02-07 15:45:16.944943,0.48,0.41,-6.39
2023-02-07 15:45:16.957949,0.47,0.36,-6.46
2023-02-07 15:45:16.964300,0.48,0.34,-6.50
2023-02-07 15:45:16.975830,0.48,0.32,-6.52
2023-02-07 15:45:16.988760,0.46,0.35,-6.51
2023-02-07 15:45:16.990543,0.51,0.34,-6.52
2023-02-07 15:45:17.001309,0.50,0.37,-6.47
2023-02-07 15:45:17.023912,0.52,0.37,-6.43
2023-02-07 15:45:17.025400,0.61,0.32,-6.45
2023-02-07 15:45:17.030956,0.65,0.27,-6.42
2023-02-07 15:45:17.039161,0.62,0.24,-6.44
2023-02-07 15:45:17.050224,0.56,0.26,-6.46
2023-02-07 15:45:17.058198,0.53,0.29,-6.43
2023-02-07 15:45:17.069255,0.55,0.31,-6.48
2023-02-07 15:45:17.081929,0.57,0.35,-6.56
2023-02-07 15:45:17.088227,0.52,0.38,-6.52
2023-02-07 15:45:17.099108,0.51,0.32,-6.45
2023-02-07 15:45:17.108663,0.52,0.33,-6.50
2023-02-07 15:45:17.118204,0.55,0.33,-6.48
2023-02-07 15:45:17.129411,0.53,0.35,-6.51
2023-02-07 15:45:17.137050,0.52,0.34,-6.55
2023-02-07 15:45:17.148964,0.46,0.36,-6.51
2023-02-07 15:45:17.158826,0.42,0.38,-6.53
2023-02-07 15:45:17.166951,0.44,0.39,-6.51
2023-02-07 15:45:17.177991,0.48,0.39,-6.47
2023-02-07 15:45:17.186311,0.48,0.40,-6.45
2023-02-07 15:45:17.197305,0.53,0.34,-6.42
2023-02-07 15:45:17.207774,0.58,0.33,-6.39
2023-02-07 15:45:17.216196,0.60,0.30,-6.40
2023-02-07 15:45:17.226855,0.58,0.30,-6.37
2023-02-07 15:45:17.237716,0.58,0.33,-6.38
2023-02-07 15:45:17.246097,0.56,0.38,-6.42
2023-02-07 15:45:17.257031,0.56,0.38,-6.41
2023-02-07 15:45:17.265103,0.53,0.39,-6.43
2023-02-07 15:45:17.276295,0.54,0.38,-6.45
2023-02-07 15:45:17.286807,0.54,0.36,-6.47
2023-02-07 15:45:17.294918,0.56,0.34,-6.52
2023-02-07 15:45:17.305800,0.55,0.29,-6.52
2023-02-07 15:45:17.316851,0.58,0.31,-6.48
2023-02-07 15:45:17.324927,0.61,0.32,-6.47
2023-02-07 15:45:17.335722,0.60,0.37,-6.49
2023-02-07 15:45:17.347393,0.59,0.36,-6.48
2023-02-07 15:45:17.354822,0.60,0.38,-6.53
2023-02-07 15:45:17.366152,0.57,0.38,-6.52
2023-02-07 15:45:17.376673,0.54,0.40,-6.54
2023-02-07 15:45:17.384762,0.57,0.39,-6.59
2023-02-07 15:45:17.396506,0.60,0.35,-6.57
2023-02-07 15:45:17.406371,0.62,0.35,-6.55
2023-02-07 15:45:17.415015,0.62,0.35,-6.56
2023-02-07 15:45:17.425503,0.62,0.33,-6.58
2023-02-07 15:45:17.433711,0.61,0.34,-6.54
2023-02-07 15:45:17.444513,0.64,0.33,-6.54
2023-02-07 15:45:17.455590,0.66,0.29,-6.55
2023-02-07 15:45:17.463869,0.61,0.24,-6.52
2023-02-07 15:45:17.474395,0.60,0.28,-6.54
2023-02-07 15:45:17.485318,0.60,0.28,-6.58
2023-02-07 15:45:17.493412,0.59,0.31,-6.64
2023-02-07 15:45:17.504281,0.53,0.33,-6.66
2023-02-07 15:45:17.512752,0.51,0.36,-6.67
2023-02-07 15:45:17.523417,0.49,0.38,-6.62
2023-02-07 15:45:17.534147,0.50,0.35,-6.63
2023-02-07 15:45:17.542498,0.58,0.34,-6.60
2023-02-07 15:45:17.553207,0.56,0.34,-6.49
2023-02-07 15:45:17.564065,0.56,0.29,-6.42
2023-02-07 15:45:17.572374,0.55,0.26,-6.43
2023-02-07 15:45:17.583402,0.54,0.22,-6.47
2023-02-07 15:45:17.591547,0.55,0.27,-6.47
2023-02-07 15:45:17.602265,0.51,0.28,-6.39
2023-02-07 15:45:17.613227,0.48,0.33,-6.34
2023-02-07 15:45:17.621377,0.47,0.30,-6.31
2023-02-07 15:45:17.632191,0.49,0.31,-6.31
2023-02-07 15:45:17.642957,0.46,0.25,-6.33
2023-02-07 15:45:17.651292,0.44,0.22,-6.36
2023-02-07 15:45:17.662239,0.49,0.26,-6.32
2023-02-07 15:45:17.670614,0.47,0.25,-6.32
2023-02-07 15:45:17.681397,0.45,0.27,-6.36
2023-02-07 15:45:17.691964,0.46,0.27,-6.34
2023-02-07 15:45:17.700406,0.46,0.28,-6.30
2023-02-07 15:45:17.711516,0.45,0.30,-6.29
2023-02-07 15:45:17.721807,0.45,0.30,-6.36
2023-02-07 15:45:17.731739,0.45,0.28,-6.41
2023-02-07 15:45:17.740861,0.44,0.26,-6.49
2023-02-07 15:45:17.749228,0.46,0.24,-6.55
2023-02-07 15:45:17.760130,0.43,0.26,-6.55
2023-02-07 15:45:17.771238,0.44,0.27,-6.59
2023-02-07 15:45:17.785532,0.43,0.31,-6.58
2023-02-07 15:45:17.789944,0.45,0.37,-6.58
2023-02-07 15:45:17.801293,0.44,0.36,-6.57
2023-02-07 15:45:17.808918,0.51,0.32,-6.54
2023-02-07 15:45:17.819756,0.56,0.26,-6.54
2023-02-07 15:45:17.829686,0.52,0.23,-6.59
2023-02-07 15:45:17.839349,0.50,0.22,-6.57
2023-02-07 15:45:17.849743,0.50,0.27,-6.61
2023-02-07 15:45:17.858060,0.53,0.26,-6.58
2023-02-07 15:45:17.868667,0.52,0.27,-6.56
2023-02-07 15:45:17.880401,0.51,0.31,-6.51
2023-02-07 15:45:17.887921,0.50,0.32,-6.53
2023-02-07 15:45:17.898618,0.48,0.30,-6.48
2023-02-07 15:45:17.906886,0.48,0.32,-6.50
2023-02-07 15:45:17.917674,0.45,0.28,-6.48
2023-02-07 15:45:17.928549,0.47,0.27,-6.51
2023-02-07 15:45:17.938141,0.45,0.25,-6.49
2023-02-07 15:45:17.954737,0.44,0.28,-6.48
2023-02-07 15:45:17.958413,0.48,0.27,-6.45
2023-02-07 15:45:17.967953,0.48,0.29,-6.41
2023-02-07 15:45:17.977981,0.51,0.27,-6.42
2023-02-07 15:45:17.985771,0.50,0.24,-6.42
2023-02-07 15:45:17.998736,0.52,0.22,-6.44
2023-02-07 15:45:18.007800,0.48,0.16,-6.49
2023-02-07 15:45:18.016177,0.47,0.17,-6.51
2023-02-07 15:45:18.026518,0.46,0.21,-6.48
2023-02-07 15:45:18.037310,0.45,0.26,-6.47
2023-02-07 15:45:18.045826,0.45,0.32,-6.39
2023-02-07 15:45:18.056380,0.44,0.30,-6.40
2023-02-07 15:45:18.064867,0.40,0.30,-6.42
2023-02-07 15:45:18.075614,0.46,0.26,-6.41
2023-02-07 15:45:18.086239,0.46,0.21,-6.46
2023-02-07 15:45:18.094791,0.46,0.22,-6.45
2023-02-07 15:45:18.105579,0.41,0.19,-6.52
2023-02-07 15:45:18.116494,0.37,0.20,-6.52
2023-02-07 15:45:18.125361,0.36,0.28,-6.55
2023-02-07 15:45:18.135271,0.35,0.36,-6.51
2023-02-07 15:45:18.144014,0.36,0.37,-6.49
2023-02-07 15:45:18.154464,0.39,0.38,-6.41
2023-02-07 15:45:18.165351,0.45,0.33,-6.39
2023-02-07 15:45:18.173521,0.50,0.24,-6.39
2023-02-07 15:45:18.184197,0.44,0.17,-6.40
2023-02-07 15:45:18.195059,0.49,0.11,-6.44
2023-02-07 15:45:18.203293,0.52,0.11,-6.46
2023-02-07 15:45:18.214235,0.49,0.15,-6.47
2023-02-07 15:45:18.222491,0.49,0.17,-6.45
2023-02-07 15:45:18.233587,0.45,0.20,-6.47
2023-02-07 15:45:18.244063,0.44,0.20,-6.48
2023-02-07 15:45:18.252321,0.45,0.19,-6.55
2023-02-07 15:45:18.264029,0.44,0.19,-6.56
2023-02-07 15:45:18.274416,0.43,0.18,-6.55
2023-02-07 15:45:18.284107,0.40,0.24,-6.55
2023-02-07 15:45:18.293184,0.39,0.29,-6.51
2023-02-07 15:45:18.301458,0.39,0.31,-6.56
2023-02-07 15:45:18.313521,0.35,0.28,-6.53
2023-02-07 15:45:18.323380,0.34,0.27,-6.50
2023-02-07 15:45:18.331552,0.33,0.22,-6.54
2023-02-07 15:45:18.345009,0.35,0.20,-6.59
2023-02-07 15:45:18.353932,0.32,0.20,-6.59
2023-02-07 15:45:18.371518,0.29,0.19,-6.57
2023-02-07 15:45:18.374230,0.29,0.24,-6.54
2023-02-07 15:45:18.380739,0.31,0.27,-6.46
2023-02-07 15:45:18.391021,0.32,0.27,-6.42
2023-02-07 15:45:18.401778,0.40,0.21,-6.37
2023-02-07 15:45:18.410099,0.46,0.16,-6.35
2023-02-07 15:45:18.420875,0.49,0.10,-6.31
2023-02-07 15:45:18.431680,0.50,0.11,-6.34
2023-02-07 15:45:18.440020,0.47,0.11,-6.32
2023-02-07 15:45:18.450787,0.42,0.16,-6.34
2023-02-07 15:45:18.459098,0.42,0.20,-6.37
2023-02-07 15:45:18.470205,0.41,0.22,-6.39
2023-02-07 15:45:18.480827,0.40,0.21,-6.42
2023-02-07 15:45:18.489290,0.40,0.20,-6.47
2023-02-07 15:45:18.499788,0.40,0.16,-6.52
2023-02-07 15:45:18.510555,0.37,0.17,-6.56
2023-02-07 15:45:18.518841,0.42,0.20,-6.55
2023-02-07 15:45:18.530598,0.43,0.21,-6.54
2023-02-07 15:45:18.537932,0.44,0.24,-6.55
2023-02-07 15:45:18.548858,0.40,0.28,-6.53
2023-02-07 15:45:18.559707,0.41,0.21,-6.50
2023-02-07 15:45:18.567796,0.44,0.21,-6.50
2023-02-07 15:45:18.578636,0.45,0.21,-6.54
2023-02-07 15:45:18.589616,0.43,0.23,-6.56
2023-02-07 15:45:18.597845,0.40,0.22,-6.59
2023-02-07 15:45:18.608637,0.36,0.24,-6.55
2023-02-07 15:45:18.617327,0.36,0.26,-6.45
2023-02-07 15:45:18.627645,0.42,0.22,-6.39
2023-02-07 15:45:18.638483,0.42,0.23,-6.40
2023-02-07 15:45:18.647524,0.42,0.19,-6.45
2023-02-07 15:45:18.657955,0.40,0.17,-6.43
2023-02-07 15:45:18.668480,0.39,0.15,-6.46
2023-02-07 15:45:18.676588,0.38,0.20,-6.46
2023-02-07 15:45:18.687400,0.36,0.21,-6.43
2023-02-07 15:45:18.695710,0.35,0.24,-6.34
2023-02-07 15:45:18.706635,0.36,0.26,-6.28
2023-02-07 15:45:18.717280,0.43,0.24,-6.31
2023-02-07 15:45:18.725548,0.40,0.26,-6.29
2023-02-07 15:45:18.736389,0.41,0.23,-6.30
2023-02-07 15:45:18.744688,0.46,0.16,-6.35
2023-02-07 15:45:18.755443,0.45,0.12,-6.45
2023-02-07 15:45:18.766481,0.44,0.17,-6.53
2023-02-07 15:45:18.775187,0.40,0.22,-6.52
2023-02-07 15:45:18.785318,0.38,0.25,-6.52
2023-02-07 15:45:18.800254,0.35,0.28,-6.51
2023-02-07 15:45:18.843769,0.37,0.33,-6.51
2023-02-07 15:45:18.864434,0.36,0.33,-6.54
2023-02-07 15:45:18.865166,0.39,0.24,-6.56
2023-02-07 15:45:18.867549,0.38,0.17,-6.56
2023-02-07 15:45:18.868866,0.41,0.15,-6.60
2023-02-07 15:45:18.870164,0.39,0.18,-6.58
2023-02-07 15:45:18.870858,0.34,0.22,-6.58
2023-02-07 15:45:18.876111,0.37,0.27,-6.58
2023-02-07 15:45:18.883439,0.37,0.28,-6.56
2023-02-07 15:45:18.894132,0.40,0.26,-6.54
2023-02-07 15:45:18.902418,0.42,0.21,-6.52
2023-02-07 15:45:18.914077,0.39,0.20,-6.52
2023-02-07 15:45:18.924314,0.39,0.20,-6.52
2023-02-07 15:45:18.932367,0.39,0.23,-6.49
2023-02-07 15:45:18.943160,0.33,0.28,-6.50
2023-02-07 15:45:18.953872,0.31,0.33,-6.40
2023-02-07 15:45:18.963895,0.30,0.34,-6.36
2023-02-07 15:45:18.972984,0.33,0.32,-6.36
2023-02-07 15:45:18.981210,0.38,0.23,-6.44
2023-02-07 15:45:18.992021,0.35,0.24,-6.47
2023-02-07 15:45:19.003117,0.37,0.20,-6.43
2023-02-07 15:45:19.011487,0.38,0.16,-6.44
2023-02-07 15:45:19.022055,0.41,0.19,-6.47
2023-02-07 15:45:19.033295,0.42,0.20,-6.39
2023-02-07 15:45:19.041141,0.45,0.19,-6.36
2023-02-07 15:45:19.051910,0.49,0.16,-6.30
2023-02-07 15:45:19.063578,0.48,0.16,-6.32
2023-02-07 15:45:19.071090,0.47,0.17,-6.38
2023-02-07 15:45:19.083531,0.36,0.20,-6.44
2023-02-07 15:45:19.090041,0.36,0.26,-6.47
2023-02-07 15:45:19.101278,0.35,0.29,-6.51
2023-02-07 15:45:19.111745,0.34,0.32,-6.56
2023-02-07 15:45:19.119942,0.34,0.31,-6.58
2023-02-07 15:45:19.130971,0.34,0.30,-6.60
2023-02-07 15:45:19.141604,0.38,0.30,-6.55
2023-02-07 15:45:19.149928,0.35,0.29,-6.58
2023-02-07 15:45:19.160874,0.40,0.30,-6.61
2023-02-07 15:45:19.171559,0.41,0.36,-6.56
2023-02-07 15:45:19.180780,0.38,0.34,-6.53
2023-02-07 15:45:19.190598,0.39,0.33,-6.50
2023-02-07 15:45:19.199320,0.46,0.28,-6.45
2023-02-07 15:45:19.209730,0.49,0.24,-6.45
2023-02-07 15:45:19.218026,0.47,0.18,-6.43
2023-02-07 15:45:19.228746,0.48,0.17,-6.43
2023-02-07 15:45:19.239525,0.49,0.20,-6.43
2023-02-07 15:45:19.248540,0.49,0.22,-6.46
2023-02-07 15:45:19.258736,0.48,0.24,-6.42
2023-02-07 15:45:19.269365,0.46,0.22,-6.37
2023-02-07 15:45:19.277765,0.42,0.26,-6.36
2023-02-07 15:45:19.288651,0.50,0.19,-6.41
2023-02-07 15:45:19.296983,0.52,0.19,-6.49
2023-02-07 15:45:19.307969,0.51,0.13,-6.49
2023-02-07 15:45:19.318436,0.51,0.15,-6.49
2023-02-07 15:45:19.326632,0.48,0.13,-6.51
2023-02-07 15:45:19.337607,0.45,0.15,-6.56
2023-02-07 15:45:19.349102,0.41,0.23,-6.56
2023-02-07 15:45:19.356594,0.36,0.28,-6.54
2023-02-07 15:45:19.367388,0.28,0.38,-6.45
2023-02-07 15:45:19.375622,0.29,0.43,-6.36
2023-02-07 15:45:19.386545,0.33,0.38,-6.38
2023-02-07 15:45:19.397421,0.34,0.38,-6.42
2023-02-07 15:45:19.405527,0.35,0.29,-6.44
2023-02-07 15:45:19.416502,0.39,0.25,-6.45
2023-02-07 15:45:19.424908,0.42,0.21,-6.49
2023-02-07 15:45:19.435445,0.41,0.19,-6.53
2023-02-07 15:45:19.446236,0.42,0.24,-6.49
2023-02-07 15:45:19.454496,0.41,0.29,-6.42
2023-02-07 15:45:19.465305,0.43,0.32,-6.37
2023-02-07 15:45:19.473500,0.47,0.31,-6.24
2023-02-07 15:45:19.484407,0.56,0.30,-6.20
2023-02-07 15:45:19.495181,0.60,0.29,-6.26
2023-02-07 15:45:19.503477,0.62,0.19,-6.29
2023-02-07 15:45:19.515606,0.61,0.16,-6.39
2023-02-07 15:45:19.522691,0.60,0.13,-6.46
2023-02-07 15:45:19.533795,0.56,0.13,-6.50
2023-02-07 15:45:19.544283,0.59,0.16,-6.52
2023-02-07 15:45:19.552398,0.59,0.17,-6.52
2023-02-07 15:45:19.564345,0.57,0.18,-6.58
2023-02-07 15:45:19.574264,0.56,0.20,-6.62
2023-02-07 15:45:19.583384,0.51,0.21,-6.64
2023-02-07 15:45:19.593149,0.52,0.25,-6.68
2023-02-07 15:45:19.601498,0.46,0.32,-6.64
2023-02-07 15:45:19.612194,0.40,0.37,-6.65
2023-02-07 15:45:19.623065,0.43,0.40,-6.61
2023-02-07 15:45:19.631947,0.47,0.37,-6.56
2023-02-07 15:45:19.642261,0.43,0.32,-6.58
2023-02-07 15:45:19.653714,0.45,0.27,-6.65
2023-02-07 15:45:19.661282,0.46,0.24,-6.63
2023-02-07 15:45:19.672133,0.48,0.25,-6.63
2023-02-07 15:45:19.681299,0.43,0.28,-6.56
2023-02-07 15:45:19.691272,0.37,0.37,-6.51
2023-02-07 15:45:19.702663,0.34,0.40,-6.43
2023-02-07 15:45:19.710204,0.35,0.44,-6.34
2023-02-07 15:45:19.721077,0.37,0.39,-6.29
2023-02-07 15:45:19.729267,0.41,0.32,-6.31
2023-02-07 15:45:19.740193,0.47,0.26,-6.30
2023-02-07 15:45:19.750884,0.50,0.21,-6.31
2023-02-07 15:45:19.759200,0.46,0.17,-6.40
2023-02-07 15:45:19.769932,0.46,0.15,-6.41
2023-02-07 15:45:19.779355,0.47,0.19,-6.42
2023-02-07 15:45:19.789497,0.50,0.22,-6.36
2023-02-07 15:45:19.799818,0.50,0.24,-6.32
2023-02-07 15:45:19.808265,0.48,0.26,-6.34
2023-02-07 15:45:19.819157,0.52,0.24,-6.34
2023-02-07 15:45:19.827272,0.51,0.22,-6.39
2023-02-07 15:45:19.837972,0.44,0.20,-6.45
2023-02-07 15:45:19.849148,0.43,0.20,-6.42
2023-02-07 15:45:19.857069,0.42,0.20,-6.44
2023-02-07 15:45:19.867917,0.44,0.25,-6.46
2023-02-07 15:45:19.878701,0.42,0.28,-6.43
2023-02-07 15:45:19.886952,0.41,0.29,-6.46
2023-02-07 15:45:19.897918,0.40,0.33,-6.52
2023-02-07 15:45:19.906095,0.40,0.35,-6.62
2023-02-07 15:45:19.918049,0.37,0.31,-6.64
2023-02-07 15:45:19.927712,0.38,0.41,-6.57
2023-02-07 15:45:19.935949,0.38,0.43,-6.53
2023-02-07 15:45:19.947324,0.38,0.35,-6.49
2023-02-07 15:45:19.957972,0.46,0.29,-6.51
2023-02-07 15:45:19.966457,0.49,0.21,-6.51
2023-02-07 15:45:19.976717,0.46,0.19,-6.50
2023-02-07 15:45:19.984897,0.47,0.19,-6.54
2023-02-07 15:45:19.995704,0.48,0.22,-6.57
2023-02-07 15:45:20.006476,0.46,0.21,-6.57
2023-02-07 15:45:20.015076,0.42,0.27,-6.56
2023-02-07 15:45:20.025580,0.42,0.32,-6.50
2023-02-07 15:45:20.033936,0.45,0.31,-6.48
2023-02-07 15:45:20.044751,0.49,0.32,-6.42
2023-02-07 15:45:20.055592,0.54,0.27,-6.39
2023-02-07 15:45:20.064340,0.54,0.24,-6.35
2023-02-07 15:45:20.074580,0.53,0.20,-6.41
2023-02-07 15:45:20.083589,0.51,0.20,-6.44
2023-02-07 15:45:20.093648,0.47,0.21,-6.46
2023-02-07 15:45:20.104469,0.42,0.29,-6.47
2023-02-07 15:45:20.114897,0.40,0.33,-6.51
2023-02-07 15:45:20.123575,0.37,0.39,-6.49
2023-02-07 15:45:20.134354,0.38,0.37,-6.47
2023-02-07 15:45:20.142706,0.41,0.35,-6.47
2023-02-07 15:45:20.153584,0.43,0.34,-6.40
2023-02-07 15:45:20.161801,0.45,0.35,-6.38
2023-02-07 15:45:20.172506,0.49,0.34,-6.34
2023-02-07 15:45:20.184176,0.47,0.35,-6.36
2023-02-07 15:45:20.191779,0.46,0.37,-6.34
2023-02-07 15:45:20.202415,0.44,0.34,-6.36
2023-02-07 15:45:20.214833,0.46,0.35,-6.33
2023-02-07 15:45:20.221470,0.49,0.29,-6.28
2023-02-07 15:45:20.232353,0.46,0.27,-6.31
2023-02-07 15:45:20.240708,0.51,0.23,-6.39
2023-02-07 15:45:20.251723,0.48,0.21,-6.47
2023-02-07 15:45:20.262239,0.44,0.20,-6.53
2023-02-07 15:45:20.270509,0.46,0.24,-6.56
2023-02-07 15:45:20.281557,0.40,0.31,-6.56
2023-02-07 15:45:20.292086,0.41,0.35,-6.56
2023-02-07 15:45:20.300636,0.48,0.34,-6.56
2023-02-07 15:45:20.311527,0.47,0.31,-6.58
2023-02-07 15:45:20.319781,0.51,0.28,-6.53
2023-02-07 15:45:20.330339,0.48,0.25,-6.49
2023-02-07 15:45:20.341213,0.47,0.24,-6.47
2023-02-07 15:45:20.349935,0.44,0.28,-6.48
2023-02-07 15:45:20.360301,0.47,0.34,-6.43
2023-02-07 15:45:20.371085,0.46,0.35,-6.48
2023-02-07 15:45:20.379298,0.45,0.35,-6.50
2023-02-07 15:45:20.390157,0.42,0.30,-6.50
2023-02-07 15:45:20.399416,0.42,0.25,-6.50
2023-02-07 15:45:20.409202,0.43,0.24,-6.48
2023-02-07 15:45:20.419992,0.49,0.19,-6.51
2023-02-07 15:45:20.428540,0.48,0.21,-6.45
2023-02-07 15:45:20.439615,0.41,0.28,-6.42
2023-02-07 15:45:20.450060,0.36,0.34,-6.37
2023-02-07 15:45:20.458270,0.37,0.31,-6.41
2023-02-07 15:45:20.469137,0.37,0.32,-6.44
2023-02-07 15:45:20.477242,0.37,0.27,-6.45
2023-02-07 15:45:20.488158,0.41,0.31,-6.45
2023-02-07 15:45:20.499032,0.41,0.29,-6.42
2023-02-07 15:45:20.507139,0.43,0.28,-6.42
2023-02-07 15:45:20.517913,0.42,0.26,-6.51
2023-02-07 15:45:20.528796,0.41,0.24,-6.49
2023-02-07 15:45:20.537013,0.33,0.22,-6.45
2023-02-07 15:45:20.548259,0.35,0.25,-6.47
2023-02-07 15:45:20.556229,0.38,0.24,-6.50
2023-02-07 15:45:20.568447,0.37,0.20,-6.52
2023-02-07 15:45:20.577915,0.36,0.24,-6.51
2023-02-07 15:45:20.586158,0.36,0.21,-6.45
2023-02-07 15:45:20.596921,0.41,0.22,-6.47
2023-02-07 15:45:20.607935,0.38,0.25,-6.49
2023-02-07 15:45:20.616342,0.41,0.27,-6.46
2023-02-07 15:45:20.626822,0.39,0.28,-6.43
2023-02-07 15:45:20.635178,0.38,0.31,-6.40
2023-02-07 15:45:20.645759,0.35,0.31,-6.42
2023-02-07 15:45:20.656676,0.40,0.33,-6.48
2023-02-07 15:45:20.666101,0.43,0.28,-6.51
2023-02-07 15:45:20.675759,0.46,0.22,-6.49
2023-02-07 15:45:20.686670,0.45,0.20,-6.51
2023-02-07 15:45:20.694934,0.39,0.22,-6.48
2023-02-07 15:45:20.705576,0.39,0.28,-6.47
2023-02-07 15:45:20.713847,0.42,0.30,-6.44
2023-02-07 15:45:20.724820,0.43,0.28,-6.48
2023-02-07 15:45:20.736954,0.44,0.26,-6.49
2023-02-07 15:45:20.743785,0.46,0.21,-6.52
2023-02-07 15:45:20.754820,0.44,0.17,-6.56
2023-02-07 15:45:20.767683,0.44,0.20,-6.55
2023-02-07 15:45:20.773719,0.45,0.23,-6.55
2023-02-07 15:45:20.785329,0.45,0.24,-6.48
2023-02-07 15:45:20.792739,0.43,0.25,-6.37
2023-02-07 15:45:20.803527,0.46,0.26,-6.33
2023-02-07 15:45:20.814974,0.50,0.25,-6.36
2023-02-07 15:45:20.822684,0.43,0.24,-6.35
2023-02-07 15:45:20.834044,0.38,0.25,-6.38
2023-02-07 15:45:20.844331,0.36,0.28,-6.42
2023-02-07 15:45:20.852517,0.36,0.31,-6.47
2023-02-07 15:45:20.863389,0.38,0.34,-6.53
2023-02-07 15:45:20.871760,0.40,0.34,-6.48
2023-02-07 15:45:20.883532,0.34,0.29,-6.47
2023-02-07 15:45:20.893317,0.39,0.23,-6.48
2023-02-07 15:45:20.901653,0.39,0.23,-6.50
2023-02-07 15:45:20.912550,0.40,0.23,-6.54
2023-02-07 15:45:20.923156,0.37,0.22,-6.52
2023-02-07 15:45:20.931684,0.38,0.23,-6.53
2023-02-07 15:45:20.942233,0.40,0.28,-6.52
2023-02-07 15:45:20.951276,0.41,0.35,-6.55
2023-02-07 15:45:20.961319,0.39,0.33,-6.57
2023-02-07 15:45:20.972258,0.44,0.34,-6.54
2023-02-07 15:45:20.985349,0.44,0.25,-6.50
2023-02-07 15:45:20.991487,0.49,0.19,-6.50
2023-02-07 15:45:21.001968,0.51,0.17,-6.53
2023-02-07 15:45:21.021665,0.42,0.20,-6.51
2023-02-07 15:45:21.022381,0.39,0.20,-6.51
2023-02-07 15:45:21.035442,0.30,0.27,-6.44
2023-02-07 15:45:21.050531,0.30,0.34,-6.39
2023-02-07 15:45:21.051905,0.34,0.35,-6.33
2023-02-07 15:45:21.059252,0.37,0.33,-6.23
2023-02-07 15:45:21.070055,0.38,0.30,-6.22
2023-02-07 15:45:21.081241,0.39,0.23,-6.31
2023-02-07 15:45:21.089135,0.37,0.20,-6.34
2023-02-07 15:45:21.100081,0.34,0.14,-6.41
2023-02-07 15:45:21.108235,0.30,0.14,-6.44
2023-02-07 15:45:21.119105,0.32,0.18,-6.44
2023-02-07 15:45:21.130147,0.32,0.25,-6.45
2023-02-07 15:45:21.138152,0.37,0.28,-6.41
2023-02-07 15:45:21.148953,0.36,0.22,-6.39
2023-02-07 15:45:21.159722,0.37,0.21,-6.37
2023-02-07 15:45:21.168063,0.43,0.16,-6.44
2023-02-07 15:45:21.178831,0.41,0.15,-6.51
2023-02-07 15:45:21.187072,0.38,0.17,-6.57
2023-02-07 15:45:21.198206,0.36,0.22,-6.58
2023-02-07 15:45:21.208732,0.37,0.25,-6.56
2023-02-07 15:45:21.218285,0.40,0.27,-6.52
2023-02-07 15:45:21.227939,0.40,0.32,-6.52
2023-02-07 15:45:21.238622,0.42,0.29,-6.53
2023-02-07 15:45:21.247380,0.41,0.25,-6.57
2023-02-07 15:45:21.259175,0.39,0.23,-6.62
2023-02-07 15:45:21.266538,0.36,0.20,-6.62
2023-02-07 15:45:21.276929,0.37,0.18,-6.66
2023-02-07 15:45:21.287729,0.40,0.19,-6.61
2023-02-07 15:45:21.296385,0.38,0.24,-6.55
2023-02-07 15:45:21.306717,0.33,0.25,-6.49
2023-02-07 15:45:21.317598,0.33,0.26,-6.49
2023-02-07 15:45:21.325827,0.35,0.27,-6.45
2023-02-07 15:45:21.336589,0.37,0.30,-6.36
2023-02-07 15:45:21.344974,0.37,0.32,-6.38
2023-02-07 15:45:21.355778,0.42,0.27,-6.38
2023-02-07 15:45:21.367118,0.42,0.26,-6.34
2023-02-07 15:45:21.374903,0.46,0.19,-6.30
2023-02-07 15:45:21.386524,0.48,0.13,-6.33
2023-02-07 15:45:21.401764,0.46,0.15,-6.40
2023-02-07 15:45:21.404801,0.45,0.15,-6.44
2023-02-07 15:45:21.416364,0.39,0.21,-6.46
2023-02-07 15:45:21.423853,0.38,0.22,-6.50
2023-02-07 15:45:21.434672,0.33,0.22,-6.51
2023-02-07 15:45:21.445418,0.31,0.24,-6.51
2023-02-07 15:45:21.453961,0.38,0.28,-6.42
2023-02-07 15:45:21.465455,0.47,0.24,-6.45
2023-02-07 15:45:21.475383,0.43,0.17,-6.43
2023-02-07 15:45:21.484711,0.37,0.20,-6.45
2023-02-07 15:45:21.494458,0.34,0.22,-6.55
2023-02-07 15:45:21.502597,0.38,0.23,-6.57
2023-02-07 15:45:21.513485,0.45,0.24,-6.54
2023-02-07 15:45:21.524371,0.39,0.27,-6.49
2023-02-07 15:45:21.533786,0.38,0.26,-6.40
2023-02-07 15:45:21.543351,0.40,0.25,-6.39
2023-02-07 15:45:21.554270,0.45,0.24,-6.44
2023-02-07 15:45:21.562480,0.48,0.24,-6.50
2023-02-07 15:45:21.573726,0.47,0.23,-6.48
2023-02-07 15:45:21.582411,0.37,0.26,-6.47
2023-02-07 15:45:21.592339,0.34,0.27,-6.49
2023-02-07 15:45:21.603140,0.36,0.31,-6.52
